,open,high,low,close,vwap,volume,count
1527292800,39.036,40.644,35.87,38.844,38.989,1563.3874035,142.0
1527379200,38.844,38.844,37.648,38.342,38.325,606.80578592,116.0
1527465600,38.342,38.342,33.0,33.088,35.518,5682.12049791,627.0
1527552000,33.088,38.174,32.67,37.656,35.697,1569.15983698,319.0
1527638400,37.656,41.393,35.427,36.744,38.527,3144.83553673,554.0
1527724800,36.744,38.975,35.5,37.88,37.063,1356.21681122,254.0
1527811200,37.88,39.5,37.346,39.5,38.264,253.4847468,79.0
1527897600,39.5,40.887,38.533,40.646,40.282,938.42748647,210.0
1527984000,40.646,41.926,40.5,40.75,40.936,1556.03467623,246.0
1528070400,40.75,42.21,37.004,37.814,38.187,2085.50446683,280.0
1528156800,37.814,48.9,36.452,38.779,38.642,1919.96024482,297.0
1528243200,38.779,38.779,37.0,37.865,37.764,877.44320302,163.0
1528329600,37.865,40.408,37.865,38.931,39.519,464.09183035,132.0
1528416000,38.931,39.209,37.666,38.4,38.302,425.58115113,99.0
1528502400,38.4,38.964,37.004,37.004,37.836,968.8929507,116.0
1528588800,37.004,37.065,30.0,32.783,33.415,1635.58951075,263.0
1528675200,32.783,33.305,31.001,33.173,32.345,383.80419316,104.0
1528761600,33.173,34.146,30.31,30.865,31.719,735.03216351,224.0
1528848000,30.865,31.07,29.111,30.949,30.023,10775.7513177,926.0
1528934400,30.949,35.454,30.669,35.394,33.442,1104.86485784,228.0
1529020800,35.394,35.394,32.168,32.465,32.591,1259.20618747,101.0
1529107200,32.465,37.0,32.153,33.192,33.17,744.59233434,106.0
1529193600,33.192,34.0,32.983,33.6,33.434,382.72572306,153.0
1529280000,33.6,35.0,32.003,34.784,33.547,882.48534934,151.0
1529366400,34.784,36.862,34.106,36.76,35.77,2262.96815579,325.0
1529452800,36.76,37.0,34.4,36.636,35.93,1412.35577651,249.0
1529539200,36.636,36.636,35.0,35.43,35.91,1088.6476484,109.0
1529625600,35.43,35.43,29.568,30.273,32.395,2202.73476073,345.0
1529712000,30.273,31.696,30.051,30.686,30.957,554.29981016,162.0
1529798400,30.686,31.0,28.0,30.576,29.622,789.41597798,208.0
1529884800,30.576,32.271,29.458,32.181,31.172,642.43816543,202.0
1529971200,32.181,32.181,30.002,30.002,31.419,440.77407899,114.0
1530057600,30.002,30.187,29.207,30.187,29.855,1203.67528285,183.0
1530144000,30.187,45.0,29.603,30.381,33.035,5477.02976382,758.0
1530230400,30.381,43.0,29.731,32.792,31.429,4651.11504686,670.0
1530316800,32.792,40.25,32.792,35.991,35.737,3891.78329777,553.0
1530403200,35.991,36.0,33.447,34.83,34.718,2349.86824168,425.0
1530489600,34.83,37.898,33.671,37.0,35.536,13571.33855196,1471.0
1530576000,37.0,40.999,35.161,35.161,37.052,3945.26746311,588.0
1530662400,35.161,37.999,35.0,35.389,35.913,1539.57915992,388.0
1530748800,35.389,36.999,35.101,36.031,36.229,1320.21140139,264.0
1530835200,36.031,38.5,35.895,36.025,36.994,2693.97903832,675.0
1530921600,36.025,37.0,32.3,35.592,34.545,1884.93795709,492.0
1531008000,35.592,36.2,33.468,34.24,34.59,1337.68211778,355.0
1531094400,34.24,38.008,33.707,34.5,35.005,2557.52322067,474.0
1531180800,34.5,34.581,30.52,31.1,32.165,5024.7824411,424.0
1531267200,31.1,32.245,30.128,32.245,31.163,1205.11348716,185.0
1531353600,32.245,32.245,29.75,30.105,30.751,849.06567377,150.0
1531440000,30.105,37.362,27.5,27.631,29.74,15582.66223697,1067.0
1531526400,27.631,28.799,27.553,28.671,28.205,1131.22933997,117.0
1531612800,28.671,28.998,27.6,28.67,28.164,696.18521441,150.0
1531699200,28.67,30.68,28.67,30.233,30.172,1337.32182596,204.0
1531785600,30.233,32.456,29.87,31.746,31.087,4689.23200322,604.0
1531872000,31.746,33.13,30.9,31.3,31.83,5039.42291855,593.0
1531958400,31.3,31.616,29.635,30.507,30.683,2003.06814893,320.0
1532044800,30.507,30.507,28.1,28.145,29.68,10537.58200936,1074.0
1532131200,28.145,30.0,27.974,30.0,28.34,1207.32203518,219.0
1532217600,29.705,40.0,29.436,35.595,37.399,8024.38353919,1704.0
1532304000,35.595,39.0,32.023,32.237,35.093,7130.29705952,1242.0
1532390400,32.237,32.237,29.272,30.423,30.686,17208.53730595,1594.0
1532476800,30.423,31.419,27.5,29.888,29.815,5600.22200719,714.0
1532563200,29.888,31.5,29.752,29.943,30.795,993.31382211,283.0
1532649600,29.9,31.149,29.395,30.74,30.026,2317.43092248,323.0
1532736000,30.74,30.74,29.907,29.907,30.112,795.83963372,102.0
1532822400,29.907,31.6,29.907,30.403,30.622,949.05421115,193.0
1532908800,30.403,31.8,30.011,31.79,30.799,2766.38008686,420.0
1532995200,31.79,31.79,29.5,30.073,30.404,3208.85242646,330.0
1533081600,30.073,30.996,27.342,30.194,29.001,2553.24805814,405.0
1533168000,30.194,30.788,29.1,29.1,30.286,703.44544023,161.0
1533254400,29.0,30.37,27.843,29.453,29.367,2567.51746772,275.0
1533340800,29.453,29.547,27.301,28.138,28.304,1148.02122122,220.0
1533427200,28.138,29.26,27.9,28.544,28.637,1471.22254387,133.0
1533513600,28.544,29.568,27.621,27.621,28.532,1018.89779111,103.0
1533600000,27.621,28.664,26.7,26.701,27.635,2980.97461812,285.0
1533686400,26.701,26.701,22.614,22.89,25.221,2706.89410112,447.0
1533772800,22.89,26.7,22.393,26.287,23.879,4336.09441867,353.0
1533859200,26.287,26.287,22.001,22.913,23.362,2815.61658923,310.0
1533945600,22.913,22.985,19.2,20.878,20.582,2563.31552246,349.0
1534032000,20.878,21.749,20.421,21.084,21.245,884.95376233,228.0
1534118400,21.084,21.92,18.999,18.999,21.015,1254.1820551,170.0
1534204800,18.999,18.999,11.1,16.244,15.807,7172.42365128,606.0
1534291200,16.244,17.721,16.244,16.432,16.94,3397.77010636,319.0
1534377600,16.432,17.811,15.589,16.757,16.778,758.56868006,110.0
1534464000,16.757,19.649,16.757,19.409,18.459,737.58262015,138.0
1534550400,19.831,19.831,17.391,18.237,19.02,1806.02403942,263.0
1534636800,18.237,19.181,17.992,18.753,18.626,365.11543366,44.0
1534723200,18.753,19.057,17.153,17.783,18.084,1234.46052024,159.0
1534809600,17.783,19.5,17.783,19.094,18.523,1732.44145497,228.0
1534896000,19.094,20.082,18.2,18.422,19.088,1173.97020541,190.0
1534982400,18.422,18.982,18.201,18.981,18.612,257.33869107,52.0
1535068800,18.981,19.208,18.2,18.962,18.777,660.02800967,113.0
1535155200,18.962,19.408,18.417,19.111,18.887,674.85644953,167.0
1535241600,19.111,19.428,18.978,19.391,19.209,603.64963367,81.0
1535328000,19.391,20.582,19.391,20.094,19.584,241.20834808,45.0
1535414400,20.094,21.251,19.81,21.165,20.657,2555.47305778,315.0
1535500800,21.165,21.598,20.084,20.529,20.662,1930.53626789,256.0
1535587200,20.529,20.544,19.127,19.842,19.939,3897.95955971,362.0
1535673600,19.842,20.361,19.26,19.48,19.617,1472.6439825,142.0
1535760000,19.48,20.892,19.48,20.316,20.041,1375.59382886,193.0
1535846400,20.316,21.0,20.084,20.107,20.772,326.76261086,79.0
1535932800,20.514,21.31,19.806,20.659,20.146,1227.20173703,182.0
1536019200,20.659,21.169,20.202,21.008,20.795,458.77245682,88.0
1536105600,21.008,21.011,17.23,17.23,18.987,2289.29515627,349.0
1536192000,17.23,17.23,15.565,16.195,16.297,1329.94984301,180.0
1536278400,16.195,16.626,15.431,15.47,15.821,1989.2386418,280.0
1536364800,15.47,15.65,13.25,14.007,14.575,2607.34356561,397.0
1536451200,14.007,15.198,13.595,14.466,14.33,1084.97171828,325.0
1536537600,14.466,14.808,13.84,14.068,14.224,572.25454626,106.0
1536624000,14.068,14.966,13.502,13.88,14.163,621.47958987,113.0
1536710400,13.88,13.894,12.209,13.266,13.066,2261.3163367,187.0
1536796800,13.266,14.78,12.5,14.106,13.615,1394.24814988,187.0
1536883200,13.946,14.247,13.445,13.445,13.716,2040.35069028,245.0
1536969600,13.445,14.239,13.0,13.227,13.685,3349.30413924,280.0
1537056000,13.252,13.626,12.892,13.43,13.357,1002.9559482,109.0
1537142400,13.43,13.81,11.0,12.217,12.497,2528.81921274,195.0
1537228800,12.217,12.92,12.176,12.394,12.403,1148.15863259,139.0
1537315200,12.394,12.787,12.014,12.475,12.49,1136.3608247,126.0
1537401600,12.475,13.199,12.379,13.189,12.815,536.41532884,92.0
1537488000,13.189,14.5,12.945,14.309,13.887,2178.88428215,318.0
1537574400,14.309,14.372,13.303,13.486,13.631,932.64077933,187.0
1537660800,13.486,14.094,13.374,13.74,13.692,568.99984841,116.0
1537747200,13.441,13.441,11.26,13.167,12.825,665.85876964,118.0
1537833600,13.167,14.707,12.5,12.829,13.408,1575.94548282,310.0
